id,price
131,2887.7978984447673
132,6504.308
133,6449.494871062273
134,5578.60074245065
135,2554.4050285714284
136,634.8905690369372
137,969.0440497726385
138,1116.2605026862027
139,3893.308
140,8813.754914285715
141,4608.675505483407
142,5169.46243174603
143,1323.868
144,13319.197333333334
145,13233.09955088257
146,583.8637787878787
147,10573.602266666667
148,3433.8152463492065
149,2860.0269293053434
150,3453.62740952381
151,2095.069658341658
152,7474.103514285711
153,1755.9813317460312
154,4379.480966666667
155,4160.420219913421
156,2235.388622222222
157,4254.1518125041885
158,3567.297920634919
159,6490.641602611466
160,2668.5572874802233
161,9819.709999999997
162,641.2430974749991
163,3814.1310458874455
164,1771.736
165,906.7773766667241
166,986.4180961149958
167,472.5300571428572
168,2510.4743301587305
169,831.2166252460992
170,14471.898476190476
171,720.1832256818087
172,654.8163132497813
173,3131.738676190477
174,17611.684742857135
175,1511.0242
176,1728.9702217893216
177,2974.34106371922
178,1154.318228955582
179,4083.052014499999
180,3504.812966666667
181,1016.9190380952381
182,473.93260478372844
183,10752.190733166828
184,1027.666083655234
185,1364.5945333333334
186,781.7040999407117
187,4161.629413145105
188,4332.4445339566755
189,990.8134162170131
190,2402.5493714285717
191,3844.9816095238093
192,2449.3274600288596
193,2577.337333333333
194,959.8793332702903
195,1013.1255454545454
196,622.5083641381027
197,17131.308628571427
198,5409.126393650796
199,7983.258380952379
200,975.047584415585
201,16371.77371289495
202,3754.1474403495185
203,4410.213676190476
204,4849.327384936232
205,5545.286857142854
206,13637.120847619051
207,1318.0485593073597
208,3512.2771722943703
209,4411.8110261183265
210,7514.118996081694
211,1964.9467333333328
212,4411.8110261183265
213,996.2407961801241
214,1380.6037316315264
215,14141.401810367404
216,899.3831063492062
217,9563.38674444444
218,11017.666457142857
219,1977.0529300144306
220,1246.9029490176488
221,11685.838119325124
222,841.3196313131319
223,12265.510533333336
224,2350.165278537327
225,2865.7375238095237
226,4664.298797590516
227,8693.242517460312
228,6626.701006349206
229,8549.726
230,1952.7136878898884
231,735.7582060479608
232,558.4022000000001
233,13518.308942857147
234,3031.807545010546
235,1014.8167813686313
236,541.9187243978248
237,13155.094399999996
238,2707.1011513653025
239,512.7435371043911
240,3479.0315333333333
241,535.1350379165866
242,8075.155019047619
243,1192.0039465950292
244,6389.003029233509
245,664.525343184147
246,454.76739175518935
247,11685.838119325124
248,4550.14514112554
249,4292.9
250,1653.929916858517
251,1023.5870553824728
252,2983.324471428572
253,1895.429253002553
254,12767.922266666668
255,3951.595790476191
256,738.8818904761905
257,7210.080561904761
258,911.145480644757
259,2755.3107782439783
260,755.1673841269841
261,5228.088145426795
262,11367.605066666665
263,838.1156934402093
264,1889.219571151071
265,729.0102213008369
266,5680.959980952388
267,3992.438923809524
268,3588.727590673473
269,1024.0817111111112
270,11977.83741904762
271,8448.527134199134
272,3440.4511409257416
273,1699.9614222222233
274,9005.77692063492
275,5414.517333333334
276,1063.2029333333332
277,12554.107615873012
278,1231.062083838384
279,587.9745134754132
280,4685.368315306911
281,3600.2055761904758
282,521.2739555555559
283,587.6627314685317
284,1729.2033714285712
285,1034.072182767232
286,14822.30440000001
287,8319.891466666664
288,816.8754046748666
289,4086.6243777777777
290,984.2668863071597
291,11398.461866666667
292,1974.1944870129876
293,5011.306521574078
294,2657.475865079365
295,4196.074706537907
296,1766.7829333333332
297,2851.799095238095
298,15584.154666666665
299,1692.3582041847037
300,7612.674299999997
301,1933.2274758342667
302,3930.059915187152
303,6101.885333333333
304,4018.2816666666686
305,1170.6441619047616
306,6592.219943256742
307,918.1001804809565
308,3460.9308883285275
309,4687.399360572762
310,2617.228842857143
311,3625.344797494826
312,4177.623733333333
313,9406.867524675323
314,931.7709772005774
315,768.7382777777776
316,1010.5447760461763
317,2616.4252848710908
318,2829.77688095238
319,12055.624658297262
320,1645.516
321,714.9021889857001
322,6009.434136777082
323,3052.844774447774
324,13065.52426562327
325,408.9874096903099
326,654.8163132497813
327,10920.1742
328,1688.6595911976904
329,654.7340867243872
330,760.7210666666666
331,2433.2935904761903
332,3402.8154888888894
333,2922.281950826952
334,1745.9286517482524
335,10645.031533333331
336,655.5559333333331
337,7892.947733333335
338,4377.807947619046
339,2331.310666666667
340,490.4665634365634
341,1999.3432070028007
342,8641.764496177677
343,4161.093404831597
344,8005.324399999999
345,919.7601619047618
346,2393.2599569841927
347,5410.052276149455
348,4289.2505998557
349,1920.428795238096
350,5401.937444231908
351,482.3023809523809
352,1412.9622476190477
353,656.8835714285714
354,10196.928110295266
355,10775.89772635142
356,2158.695232781598
357,1116.7641537351533
358,1194.7395601731605
359,456.6549619047618
360,6810.87417777778
361,877.364541410179
362,538.4848632695239
363,1841.2463999999998
364,2083.1776376684015
365,4101.9255197995
366,12907.002987301586
367,5542.096666542661
368,2963.28324897758
369,10613.436066666667
370,2915.259416883116
371,4739.754666666666
372,2191.361528083028
373,4143.99467291042
374,4081.9904437340415
375,1122.8189417471415
376,5785.267555655455
377,3976.8010887426294
378,1750.2181079365084
379,1653.929916858517
380,641.4241469751091
381,12412.707562382071
382,892.4491420047502
383,2058.565071428571
384,16710.648561904763
385,5021.709100610501
386,1676.4225142857147
387,6797.110562177691
388,3900.780104761904
389,877.4746307081804
390,877.2359609348713
391,7550.74
392,740.3223283354704
393,2450.3287803085796
394,7615.4729809523815
395,876.8067097917365
396,433.401211111111
397,4685.368315306911
398,2561.241200000001
399,5132.1362666666655
400,1258.470927972028
401,9304.953051803754
402,3898.3311005772
403,7515.925815151514
404,3432.6835093370687
405,1412.3668784545303
406,657.9306046957945
407,4565.671443578644
408,886.4199356421357
409,809.4356888832215
410,7399.608361904763
411,5452.120457142856
412,1290.6312841269853
413,748.2886312576312
414,2811.122563702964
415,634.6623619047616
416,1003.5487428571429
417,1613.1759598855394
418,1114.438525452365
419,5387.583182905983
420,540.3444285714284
421,1999.0109333333335
422,5107.13332589483
423,1034.4961955090491
424,1777.1576281274288
425,7337.061285714284
426,3399.6216476190484
427,677.1689999999999
428,2572.2857016705498
429,1060.073911111111
430,10908.209
431,983.3896476190474
432,5892.700758452656
433,3118.477304761904
434,9677.078661904763
435,11703.973668253962
436,589.9251610404215
437,1819.6186881256701
438,572.5866398268396
439,3953.6559777777748
440,6576.83885010401
441,740.5036739379399
442,3402.4895933373277
443,4396.557767912493
444,2207.076925396827
445,776.2498841269842
446,7375.015723809525
447,5071.053743678544
448,15425.344400000002
449,918.5323690156821
450,5462.339034598204
451,6172.44971734148
452,2824.468185714285
453,4216.273084504383
454,1704.497365553537
455,798.3415380952382
456,5038.214038095237
457,2350.165278537327
458,778.4585091575094
459,566.4084708291709
460,2557.54506854656
461,10751.78601904762
462,677.9282545454547
463,16979.456752380953
464,4400.564423809524
465,2211.9714909090912
466,860.8846453102447
467,840.3770617741731
468,4910.5859975734165
469,1524.740901587302
470,759.718542857143
471,787.250254764233
472,1952.7136878898884
473,4391.689366666667
474,5574.565817951284
475,460.5973333333334
476,1048.165651671174
477,5202.174893556444
478,6797.110562177691
479,1903.910896170959
480,671.6339135132841
481,538.4848632695239
482,754.9282594627593
483,1499.0547380952378
484,1329.264276190476
485,4159.813178757379
486,4538.9798619047615
487,1762.2060053244147
488,878.6634095238102
489,4356.256161904762
490,4254.1518125041885
491,3202.513371428571
492,7326.811228571431
493,1656.43635079365
494,7929.8381833499825
495,2758.5299403273207
496,4444.778666666666
497,2289.549447619048
498,559.1510535590143
499,16424.931266666666
500,735.7582060479608
501,2867.2427460317463
502,1084.662536363636
503,4205.809635861198
504,5918.471230566836
505,1117.4500506682357
506,2058.5037606060605
507,3350.540528138528
508,1645.5059655113296
509,12675.325123809518
510,708.0860507936511
511,678.1240476190475
512,1736.6121166643804
513,6344.869905546947
514,5404.232187590184
515,5160.590333333334
516,898.6097764449681
517,1173.8357403617642
518,6675.39995238095
519,16469.216
520,833.6781428571427
521,823.1243895583641
522,4262.44406963037
523,765.3982663780669
524,697.272696536797
525,704.17983255488
526,4213.93983015873
527,2274.143864948313
528,1903.910896170959
529,3851.178876190477
530,6693.328
531,918.9999566137333
532,668.3313220896456
533,3256.033066666667
534,1680.3309532113228
535,4741.9204285714295
536,580.1359047619047
537,694.7293246498599
538,16439.0534
539,6563.864766511263
540,4184.962468253968
541,2410.2552932400918
542,3981.2637851037853
543,2360.3641771652315
544,1744.3020595468518
545,6344.869905546947
546,856.065957010898
547,3993.7800666666676
548,560.8794754394924
549,9304.953051803754
550,4205.809635861198
551,793.0435714285715
552,1814.0376666666668
553,4496.065666666669
554,1061.0671003506122
555,770.7341428571427
556,560.8794754394924
557,4662.527257142858
558,1768.0935634596003
559,1601.2462
560,2173.336590476191
561,9220.52618828949
562,1921.3893095238093
563,918.5323690156821
564,612.6993768842956
565,2858.263111111112
566,16377.291504761904
567,1165.8894714285716
568,661.0118769820824
569,2902.085772727274
570,826.1021103794726
571,4628.831543685535
572,13895.400358730163
573,815.1553262398221
574,16391.174066666666
575,2274.143864948313
576,1297.121742857143
577,4948.553186580086
578,11452.5784
579,3208.866142857142
580,5071.088663492063
581,2317.7334129148644
582,4944.860250793651
583,2320.633095549554
584,592.1158444444445
585,2269.5680208771614
586,9788.211098412701
587,786.2938849927849
588,5058.186847041848
589,1013.9521422102603
590,708.2593238095243
591,6522.915102342109
592,2856.215228537477
593,2179.241638095238
594,2182.8916441934066
595,3967.9944125208126
596,720.1832256818087
597,1010.7957235239472
598,12478.389333333333
599,7157.184438095239
600,2046.0402666666666
601,950.5549345752285
602,2398.4751
603,871.5201154401155
604,6387.695409523812
605,6030.168333333334
606,798.7784127839479
607,1822.7677555555554
608,677.2546496565093
609,1456.096280952381
610,4264.006190476191
611,917.980279653679
612,3828.148370766448
613,5346.364
614,637.6980986679987
615,2678.925415873016
616,414.5314476190475
617,4371.577074603175
618,17611.684742857135
619,15607.336
620,1646.224295443446
621,795.1236333333335
622,8573.533109890112
623,4365.444865567766
624,847.0535991785994
625,3263.302211112091
626,7950.627232567431
627,5076.548
628,4287.513266666668
629,912.9071456955892
630,754.4874691111427
631,3976.8010887426294
632,11589.953955555555
633,4258.561009523809
634,4828.182028571429
635,1106.102792296592
636,4592.31402455764
637,688.9003836260788
638,798.0850460134616
639,1933.2274758342667
640,4628.831543685535
641,1759.8838662282158
642,782.6927142857141
643,615.6497150144652
644,1122.378905946152
645,11475.104977344883
646,6908.619371428572
647,591.2653909069944
648,6149.677553968257
649,10630.645595238093
650,11070.989133488732
651,9046.931933333333
652,1635.88546031746
653,973.6852468699224
654,9005.77692063492
655,628.736112853813
656,704.17983255488
657,3384.521866666667
658,4870.637796281747
659,4031.7654447190066
660,1681.3027515293793
661,7912.6356000000005
662,2721.0144884559886
663,4101.9255197995
664,845.6622270984552
665,646.3910535742036
666,2735.9260857142845
667,8514.958133333334
668,1207.3270707811798
669,4485.300648018864
670,878.3545845331824
671,717.7545411255413
672,5174.099957531355
673,843.0333084873454
674,3898.2886666666664
675,802.7411267638515
676,1391.2423480475316
677,834.3614393353297
678,6006.686096825399
679,1957.2969333333344
680,2919.039266666667
681,792.3329580259848
682,1087.3058202180346
683,5340.789233333333
684,429.29587922077934
685,9134.497746031744
686,5757.616747619047
687,740.5036739379399
688,2816.8396024531035
689,16715.137542857145
690,1819.6186881256701
691,998.3800380952383
692,2963.28324897758
693,17537.555352380958
694,3555.8062694516066
695,5369.22189778563
696,6227.279576046178
697,2135.425625896326
698,7867.088028571427
699,5282.019178499278
700,2876.3901189366193
701,746.5040864246868
702,570.067711802158
703,3852.0621047619034
704,5288.579699999998
705,6154.567940592145
706,5450.876933333334
707,900.652083993784
708,577.4549871794871
709,4320.740421820987
710,7707.346557142857
711,13867.584
712,1683.0587431854697
713,10645.031533333331
714,559.0641225554631
715,542.3291708735704
716,3319.3118
717,5965.512361663308
718,800.5434571428574
719,4084.9085333333337
720,7547.369032467531
721,2803.80569799205
722,16307.634357142866
723,888.7794124542497
724,4078.006063169338
725,802.7411267638515
726,2265.104
727,7243.742666666667
728,707.9592230919752
729,1188.7412158730158
730,1729.7813274836283
731,743.0627702967794
732,4399.103466666666
733,1638.317847834201
734,5310.414038816739
735,469.05926847478423
736,1773.5746678210683
737,1434.5158031746025
738,1666.0768592296592
739,2081.288929847929
740,686.5370205128204
741,766.185477056277
742,5505.187193298412
743,6602.98
744,2648.0875
745,6604.2689412698455
746,1341.7176746031741
747,1265.3018362637363
748,3066.2575238095237
749,2773.3690791651434
750,1133.1417492063495
751,13852.505222222224
752,6594.380266666666
753,731.1970968253978
754,6842.9508380952375
755,2926.418646031745
756,1782.8408936472038
757,2559.080523809523
758,838.1156934402093
759,752.0336068982102
760,902.229908913795
761,521.7764458874459
762,825.89171025641
763,1040.3545488229176
764,2350.165278537327
765,1927.705308271794
766,5646.830128571427
767,940.6756380952381
768,12506.608559307357
769,16512.1624
770,10414.482987407042
771,3317.0558095238102
772,4166.5474952380955
773,2229.415526551227
774,918.5336435786434
775,9334.183309523809
776,2480.415937395938
777,1084.6945333333335
778,4418.144649077865
779,3404.837433333333
780,2192.6687063492063
781,2491.188165402571
782,5061.899571428568
783,2773.3690791651434
784,2961.757142857143
785,5266.048666666667
786,13200.958666666667
787,6587.297562049063
788,3278.2014804145106
789,789.4467552235827
790,2068.569061699738
791,4547.907942857143
792,950.5549345752285
793,9455.858814285712
794,5979.865243911642
795,4033.883923809524
796,1353.745156132756
797,6645.53107334166
798,4931.54481182256
799,2621.91398008658
800,3187.702571428572
801,4491.47071798535
802,1892.2297296358956
803,3149.531865079365
804,1353.745156132756
805,2971.384057142857
806,2272.8155619047625
807,882.8899523809522
808,620.452
809,2840.7551523809525
810,2245.474739393939
811,927.6496106596188
812,16347.024
813,6315.9658
814,2215.3148952380952
815,10564.75533333333
816,1638.317847834201
817,885.017457419643
818,11853.248127417031
819,3029.2394861950797
820,1013.1255454545454
821,9324.594825396824
822,1373.5927539682539
823,1184.6528603174602
824,15390.5
825,4132.271450505051
826,5807.173309235204
827,6154.567940592145
828,3328.515791245255
829,8388.271121212118
830,6364.708002885864
831,536.7745552644285
832,807.9649645021645
833,8984.95328888889
834,16038.364
835,11305.640536563438
836,1180.099912698412
837,7327.744665379065
838,583.5773
839,641.7548818181818
840,2089.936752081252
841,583.6075296497711
842,4135.392182539682
843,940.9789071817071
844,1240.629173400456
845,664.525343184147
846,5558.4918993118
847,1276.7060906539282
848,3318.7119953046963
849,5285.377069841268
850,1494.7894441669446
851,5169.5859657453675
852,6826.865962193365
853,1688.6595911976904
854,892.9108305916305
855,11375.125495238095
856,666.0341333333333
857,1607.8252477594988
858,6364.708002885864
859,5425.181361904762
860,1713.9440531622456
861,1467.343856650947
862,5229.098847619047
863,9929.585185714286
864,3777.5357682539684
865,3278.2014804145106
866,1368.627268670188
867,12978.611930300376
868,5146.1954655032305
869,6374.569021212123
870,1391.2423480475316
871,10666.151184160288
872,14826.500699999999
873,1935.3742944718674
874,16997.58356969697
875,779.4650477300484
876,881.2897163483956
877,2647.3215687090697
878,2991.111217598953
879,1123.8109490554336
880,664.525343184147
881,2751.139733333334
882,12944.841023809524
883,5085.485398643752
884,5237.572049206124
885,5237.572049206124
886,602.5103352843462
887,899.9669645782291
888,9887.518333333332
889,947.6807448107446
890,1719.9433441447438
891,13504.0322
892,1214.0546977071954
893,1087.1535133866137
894,12504.950394660897
895,634.8905690369372
896,7959.236723809524
897,6508.684997163948
898,3053.817722437807
899,16188.023139682538
900,654.7340867243872
901,7838.315389754691
902,14960.316666666671
903,3940.19082138972
904,918.5323690156821
905,2871.9743222222232
906,7483.448273459873
907,3673.355254286754
908,720.1832256818087
909,7189.569558730158
910,964.0344424242423
911,879.6635906969751
912,532.0086044733047
913,15068.860419047618
914,2742.837520418179
915,5760.474933333335
916,821.0652380952382
917,714.9021889857001
918,2215.859323809524
919,512.7435371043911
920,2679.292490476191
921,7630.23329047619
922,5785.267555655455
923,1755.5493123543117
924,5342.060800000001
925,1777.061666666667
926,5074.809747619046
927,9079.313112598511
928,533.2224423389473
929,421.4097534288383
930,2667.6153893328888
931,2988.424090659821
932,2887.7978984447673
933,663.9688163780663
934,2572.2857016705498
935,3427.009466666667
936,4056.6016500721503
937,790.1588680613261
938,2006.2502697019208
939,803.4740372294374
940,740.3223283354704
941,781.198102308802
942,1676.6366921189917
943,769.0622056055056
944,3873.3442095385
945,14408.578333333333
946,714.9021889857001
947,549.2906566235694
948,6320.3613603285585
949,2991.111217598953
950,892.5038551226552
951,3329.9508523809536
952,1343.2135999999996
953,10418.681999999999
954,11277.187066666667
955,1273.9703333777334
956,13283.619999999999
957,2072.9201428571428
958,8255.35355238095
959,971.2757095238096
960,3284.0837333333334
961,5074.783726984128
962,2955.0924727762554
963,6969.368
964,806.8971333333336
965,2605.9444210900215
966,3276.979866666666
967,4011.705714285714
968,4588.792731316308
969,1744.4484952380956
970,731.1970968253978
971,8419.9372
972,719.4878331890327
973,2718.596485714286
974,3463.85968901654
975,671.433
976,799.9326492161434
977,7822.084095238096
978,5838.674476190476
979,9129.27169523809
980,3653.4447121489093
981,886.1899462793988
982,8984.95328888889
983,8693.242517460312
984,500.7591035846202
985,707.3876401575433
986,594.6089002904021
987,735.7582060479608
988,7091.131700044397
989,2324.9110174603175
990,13117.865776190478
991,856.065957010898
992,4345.1880032634035
993,657.9306046957945
994,636.0599512265512
995,8059.585542857141
996,2499.84115357903
997,1202.4237549783552
998,10718.23737849927
999,622.3328190476191
1000,660.9710198369398
1001,5237.572049206124
1002,835.5946693085896
1003,1670.4641290774582
1004,949.8875957737138
1005,840.27410032745
1006,3428.5351428571425
1007,11938.28238095238
1008,11522.401714285712
1009,8629.410933333336
1010,7713.236822222222
1011,4257.208793073593
1012,2845.991533333334
1013,803.0911023865027
1014,4046.415560725057
1015,5033.259819203017
1016,1293.2343192474211
1017,883.8933853238267
1018,598.8455076479074
1019,1877.3390857142856
1020,5243.679323914593
1021,718.7848434676434
1022,905.5623297782262
1023,444.6540888888891
1024,3975.73485873016
1025,5733.134223809523
1026,4689.195733333333
1027,3348.13581939201
1028,2082.1890287383085
1029,1840.351666666667
1030,8854.325436363637
1031,7344.5073704184715
1032,728.9446857142858
1033,573.7816787891157
1034,6233.848264119215
1035,625.8393924186925
1036,1406.6790405483403
1037,2720.024733621935
1038,14649.347533333334
1039,545.670427739446
1040,3956.3942095238094
1041,521.2739555555559
1042,1850.9905164502165
1043,432.565
1044,5518.713598701299
1045,754.9530136881804
1046,1414.0878809523817
1047,606.3611617820089
1048,687.4091428571428
1049,4341.683719913422
1050,1238.0721047619047
1051,800.1885999999997
1052,725.2636159396159
1053,10050.943749206352
1054,2540.3932795739847
1055,2864.8260065934064
1056,755.6410310799874
1057,10347.293979575981
1058,3653.4447121489093
1059,2979.6111841269844
1060,542.5146666666665
1061,877.4813999999999
1062,641.2430974749991
1063,820.7542866519098
1064,6490.641602611466
1065,469.05926847478423
1066,11140.473077386323
1067,6624.212
1068,6627.359333333334
1069,6348.116708343396
1070,3367.5186380952377
1071,918.1001804809565
1072,5916.08143998675
1073,925.7859499364556
1074,579.9357318903317
1075,4090.372870418472
1076,725.158075365158
1077,885.2080196149473
1078,1512.9971238095234
1079,8153.0436
1080,9252.495431746032
1081,4910.5859975734165
1082,2446.9531555555554
1083,4166.5474952380955
1084,3221.797237740776
1085,2633.6659754602806
1086,1009.8386497241319
1087,12801.866302885997
1088,1987.0913949654926
1089,744.7735
1090,2543.9150875940086
1091,7161.16376190476
1092,3111.1803739938123
1093,3186.9584
1094,925.7859499364556
1095,646.1956351232637
1096,725.5360174825175
1097,2144.940830769231
1098,1933.2274758342667
1099,15085.259186291483
1100,4823.119241991341
1101,5012.628046303936
1102,6835.495956044278
1103,1084.1227003663012
1104,571.3425361354333
1105,941.6730584082121
1106,3680.691942857143
1107,762.7091793650793
1108,12280.181866666668
1109,11507.387380952385
1110,10957.242
1111,2491.188165402571
1112,6920.641466666666
1113,5146.1954655032305
1114,6542.571327917189
1115,3785.3882722222224
1116,4197.130977477292
1117,11195.737333333334
1118,8265.652476190477
1119,740.3223283354704
1120,1489.5167368014688
1121,10351.47855873015
1122,484.3316452401057
1123,830.1602593273253
1124,8760.241466666666
1125,438.5111022828219
1126,826.6717826617829
1127,1250.693095238095
1128,604.4862178044181
1129,2565.197168686872
1130,9286.726295238093
1131,2124.6948338217335
1132,753.4173489177487
1133,6416.910354401156
1134,1368.627268670188
1135,3576.522628571429
1136,2037.0999761904761
1137,2056.2602476190477
1138,4910.5859975734165
1139,2904.080945334044
1140,13011.39257142857
1141,4146.4988952380945
1142,1232.0096
1143,665.1203285714287
1144,4536.5525
1145,17089.64096825397
1146,5747.902219607843
1147,13764.850199999999
1148,767.6844063346767
1149,1140.5747619047622
1150,1206.4413371461876
1151,7732.024366666667
1152,626.0063337341505
1153,6154.567940592145
1154,667.9962262514007
1155,774.6179682539685
1156,719.3224278499279
1157,2931.8086331424847
1158,1681.3027515293793
1159,6757.704461904762
1160,9674.159530936393
1161,1975.046370174132
1162,17716.8992
1163,1092.4162635755843
1164,858.1840666666669
1165,4958.21755992896
1166,4321.296001620602
1167,1130.1328955805627
1168,2651.194911716423
1169,11856.495727705627
1170,2120.240550072151
1171,7934.264
1172,13913.02
1173,8046.957932811629
1174,2272.097407881008
1175,2998.490636827553
1176,3880.150599999999
1177,1013.1255454545454
1178,727.1344754922682
1179,5202.174893556444
1180,6373.667172341834
1181,15788.569344444442
1182,678.3451483932132
1183,4510.486265201466
1184,776.1427846575684
1185,487.6414714285713
1186,5939.454761904763
1187,3774.9159999999983
1188,1284.472
1189,8614.893866666665
1190,468.6286418470419
1191,10962.077335175929
1192,4251.253622222222
1193,4528.665142410856
1194,745.1358835618629
1195,4058.537047619047
1196,802.7411267638515
1197,677.4509460317458
1198,779.4650477300484
1199,1199.3598690642693
1200,1623.5520888888884
1201,9963.155133333334
1202,4426.852181779333
1203,5462.339034598204
1204,4257.208793073593
1205,7157.184438095239
1206,1259.425783838384
1207,9418.015904761905
1208,7571.690307936508
1209,1487.1735059926998
1210,1835.0130913160624
1211,1544.1642829281814
1212,2658.7360057439305
1213,5262.636719233161
1214,2955.0924727762554
1215,5199.637661904763
1216,394.79673809523797
1217,10265.276
1218,2350.165278537327
1219,16578.712
1220,5055.109952380954
1221,2324.9110174603175
1222,15213.319628571426
1223,1609.429047052946
1224,6185.8584666666675
1225,865.0856238095237
1226,842.610293251193
1227,5210.889865656563
1228,2320.633095549554
1229,2674.9241619056384
1230,9965.260323809523
1231,5892.700758452656
1232,1009.9920193419237
1233,507.7806406926409
1234,4253.373333333333
1235,2741.161869841271
1236,709.2215189810188
1237,716.90359618541
1238,4321.903430824266
1239,6233.0428476190455
1240,1296.1118826903214
1241,1242.6917999999998
1242,6638.948085592188
1243,8389.567466666667
1244,8632.5514
1245,949.8875957737138
1246,1877.3390857142856
1247,5351.142266666667
1248,907.6847412685346
1249,471.70880432900424
1250,693.432688888889
1251,2290.331809523809
1252,7780.998533333333
1253,3189.0019666666667
1254,734.1039974811239
1255,661.9323862740947
1256,1701.3813755246817
1257,6576.83885010401
1258,6015.142561904762
1259,3857.328895238095
1260,15788.569344444442
1261,627.707914285714
1262,4640.7992
1263,754.9530136881804
1264,16195.010655991267
1265,5412.455266666668
1266,1207.6977523809528
1267,720.1832256818087
1268,3342.1281619047622
1269,3422.778029421567
1270,4953.694666666666
1271,670.226
1272,1713.9440531622456
1273,10837.190304761903
1274,4649.375793650795
1275,6154.567940592145
1276,4393.042946220446
1277,9328.210333333334
1278,5775.541870351871
1279,446.9449523809523
1280,1656.43635079365
1281,523.787219047619
1282,6385.0173895992875
1283,4418.144649077865
1284,13609.557333333334
1285,458.16184285714303
1286,7027.951826551225
1287,6926.017495548895
1288,482.3815336539278
1289,13799.856666666667
1290,519.2043982683983
1291,4820.47278095238
1292,1000.3343147408146
1293,1544.1642829281814
1294,580.7214722055721
1295,2902.085772727274
1296,1494.7894441669446
1297,4958.21755992896
1298,2001.9647603174603
1299,811.8414937587058
1300,879.6635906969751
1301,7362.918962737259
1302,2674.6532857142856
1303,1427.64293649651
1304,16803.170834208933
1305,11610.34497142857
1306,7136.444573626374
1307,6267.683101710058
1308,7438.254628571427
1309,790.4139730824731
1310,2809.528539527138
1311,1847.9445109710864
1312,467.5888337662336
1313,4749.9871523809525
1314,937.8843985569986
1315,5214.403318181818
1316,1437.6196392551885
1317,6508.684997163948
1318,6714.573533333334
1319,645.7105451770453
1320,14092.281436534377
1321,5578.60074245065
1322,1036.4655886779885
1323,3348.13581939201
1324,802.7411267638515
1325,3885.748
1326,12072.682523809523
1327,9386.865704906204
1328,10667.40494287464
1329,6041.446254401153
1330,4312.404687050178
1331,3034.536276190476
1332,4491.47071798535
1333,2627.3723333333337
1334,5202.174893556444
1335,1748.5931642520338
1336,579.9357318903317
1337,14497.007333333335
1338,1940.5207571428573
1339,2706.925957142857
1340,5237.734024098127
1341,1039.4787636302808
1342,4418.144649077865
1343,6997.87074300144
1344,6951.825932656235
1345,573.7816787891157
1346,483.6454444444445
1347,1703.0553333333332
1348,11917.674717216116
1349,5107.13332589483
1350,7579.483909523809
1351,5916.08143998675
